2014,7,1,89,72,0.00,0.0,0.0
2014,7,2,91,72,0.96,0.0,0.0
2014,7,3,87,69,1.78,0.0,0.0
2014,7,4,74,65,0.14,0.0,0.0
2014,7,5,81,63,0.00,0.0,0.0
2014,7,6,84,66,0.00,0.0,0.0
2014,7,7,90,72,0.04,0.0,0.0
2014,7,8,91,71,0.39,0.0,0.0
2014,7,9,88,71,0.09,0.0,0.0
2014,7,10,83,72,0.00,0.0,0.0
2014,7,11,86,71,0.00,0.0,0.0
2014,7,12,85,71,0.00,0.0,0.0
2014,7,13,83,72,0.03,0.0,0.0
2014,7,14,84,72,0.46,0.0,0.0
2014,7,15,86,72,1.30,0.0,0.0
2014,7,16,81,68,T,0.0,0.0
2014,7,17,81,67,0.00,0.0,0.0
2014,7,18,81,64,0.00,0.0,0.0
2014,7,19,76,68,0.00,0.0,0.0
2014,7,20,80,66,0.00,0.0,0.0
2014,7,21,85,67,0.00,0.0,0.0
2014,7,22,86,71,0.00,0.0,0.0
2014,7,23,88,72,0.19,0.0,0.0
2014,7,24,80,70,0.00,0.0,0.0
2014,7,25,82,66,0.00,0.0,0.0
2014,7,26,81,69,0.00,0.0,0.0
2014,7,27,85,71,0.02,0.0,0.0
2014,7,28,82,68,0.19,0.0,0.0
2014,7,29,76,64,0.00,0.0,0.0
2014,7,30,80,63,0.00,0.0,0.0
2014,7,31,82,68,0.00,0.0,0.0
